abiturient_id	add_time	id	name	true	ex	point	eduform_id	fintype_id
202107256	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	62,47,80	1	1
202107256	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	62,47,80	1	1
202107256	2021-07-22	37	Специальные организационно-технические системы	1	Математика,Физика,Русский язык	62,47,80	1	1
202107455	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	68,54,70	1	1
202107455	2021-07-22	13	Прикладная механика	0	Математика,Физика,Русский язык	68,54,70	1	1
202107455	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	68,54,70	1	1
202107455	2021-07-22	16	Мехатроника и робототехника	0	Математика,Физика,Русский язык	68,54,70	1	1
202107455	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	68,54,70	1	1
202107350	2021-07-22	17	Техносферная безопасность	0	Математика,Информатика и ИКТ,Русский язык	45,58,76	1	2
202107350	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	45,58,76	1	1
202107350	2021-07-22	4	Радиотехника	0	Математика,Информатика и ИКТ,Русский язык	45,58,76	1	1
202107350	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	45,58,76	1	1
202107350	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	45,58,76	1	1
202107136	2021-07-22	39	Перевод и переводоведение	1	Иностранный язык,Обществознание,Русский язык	83,66,64	1	2
202107136	2021-07-22	26	Фундаментальная и прикладная лингвистика	0	Иностранный язык,Математика,Русский язык	83,33,64	1	2
202107381	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	62,66,46	1	1
202107381	2021-07-22	13	Прикладная механика	0	Математика,Физика,Русский язык	62,66,46	1	1
202107381	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	62,66,46	1	1
202107381	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	62,66,46	1	1
202107381	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	62,66,46	1	1
202107161	2021-07-22	6	Оптотехника	0	Математика,Физика,Русский язык	96,80,94	1	1
202107161	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	96,80,94	1	1
202107161	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	96,80,94	1	1
202107161	2021-07-22	21	Стандартизация и метрология	0	Математика,Физика,Русский язык	96,80,94	1	1
202107161	2021-07-22	22	Управление в технических системах	0	Математика,Физика,Русский язык	96,80,94	1	1
202107464	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,47,76	1	1
202107464	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	45,47,76	1	1
202107464	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	45,47,76	1	1
202107464	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	45,47,76	1	1
202107464	2021-07-22	6	Оптотехника	0	Математика,Физика,Русский язык	45,47,76	1	1
202106553	2021-07-22	1	Информатика и вычислительная техника	1	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	1
202106553	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	1
202106553	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	1
202106553	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	1
202106553	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	92,78,80	1	1
202106553	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	2
202106553	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	92,73,80	1	2
202107460	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	76,70,80	1	1
202107460	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	76,70,80	1	1
202107460	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	76,70,80	1	1
202107460	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	76,70,80	1	1
202107460	2021-07-22	15	Конструкторско-технологическое обеспечение машиностроительных производств	0	Математика,Физика,Русский язык	76,70,80	1	1
202107265	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	45,46,66	1	1
202107265	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,46,66	1	1
202107265	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	45,46,66	1	2
202107265	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,46,66	1	2
202107265	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	45,46,66	1	1
202107265	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	45,46,66	1	2
202107467	2021-07-22	4	Радиотехника	0	Математика,Информатика и ИКТ,Русский язык	68,68,78	1	1
202107467	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,68,78	1	1
202107467	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	68,68,78	1	1
202106872	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	1
202106872	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	2
202106872	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	1
202106872	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	2
202106872	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	1
202106872	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	74,63,67	1	2
202107014	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	45,49,65	1	1
202107014	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	45,49,65	1	2
202107014	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	45,49,65	1	2
202107014	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	45,49,65	1	1
202107014	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	45,49,65	1	1
202107014	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	45,49,65	1	2
202107014	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,49,65	1	1
202107014	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,49,65	1	2
202107014	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	45,49,65	1	1
202107014	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	45,49,65	1	2
202104502	2021-07-22	10	Энергетическое машиностроение	1	Математика,Физика,Русский язык	68,55,67	1	1
202104502	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	68,55,67	1	2
202104502	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	68,55,67	1	1
202104502	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,55,67	1	1
202104502	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,55,67	1	2
202104502	2021-07-22	16	Мехатроника и робототехника	0	Математика,Физика,Русский язык	68,55,67	1	1
202104502	2021-07-22	16	Мехатроника и робототехника	0	Математика,Физика,Русский язык	68,55,67	1	2
202104502	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	68,55,67	1	1
202106682	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	45,65,61	1	2
202106682	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	45,65,61	1	1
202106682	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	45,65,61	1	1
202106682	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	45,65,61	1	2
202106086	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	56,58,72	1	1
202106086	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	56,58,72	1	1
202106086	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	56,58,72	1	1
202106086	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	56,58,72	1	1
202107435	2021-07-22	3	Программная инженерия	1	Математика,Информатика и ИКТ,Русский язык	45,63,78	2	2
202106411	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	78,72,65	1	1
202106411	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	78,72,65	1	1
202106411	2021-07-22	22	Управление в технических системах	0	Математика,Физика,Русский язык	78,72,65	1	1
202106411	2021-07-22	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	78,72,65	1	1
202106411	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	78,72,65	1	1
202107463	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	56,70,94	1	1
202107463	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	56,70,94	1	1
202106332	2021-07-22	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	80,70,82	1	1
202106332	2021-07-22	13	Прикладная механика	0	Математика,Физика,Русский язык	80,70,82	1	1
202106332	2021-07-22	6	Оптотехника	0	Математика,Физика,Русский язык	80,70,82	1	1
202106332	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	80,70,82	1	1
202107472	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	68,68,72	1	2
202107472	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	68,68,72	1	2
202107472	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,68,72	1	2
202101283	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	82,64,80	1	1
202101283	2021-07-22	11	Машиностроение	0	Математика,Физика,Русский язык	82,64,80	1	1
202101283	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	82,64,80	1	1
202101283	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	82,64,80	1	1
202101283	2021-07-22	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	82,64,80	1	1
202106717	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	84,95,90	1	1
202106717	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	84,95,90	1	1
202106717	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	84,95,90	1	1
202107293	2021-07-22	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	72,58,84	1	1
202107293	2021-07-22	11	Машиностроение	0	Математика,Физика,Русский язык	72,58,84	1	1
202107293	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	72,58,84	1	1
202102397	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	78,66,90	1	1
202102397	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	78,66,90	1	1
202102397	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	78,66,90	1	1
202102397	2021-07-22	13	Прикладная механика	0	Математика,Физика,Русский язык	78,66,90	1	1
202107000	2021-07-22	18	Ракетные комплексы и космонавтика	1	Математика,Физика,Русский язык	80,76,65	1	1
202104820	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	80,89,80	1	1
202104820	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	80,89,80	1	1
202104820	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	80,89,80	1	1
202104820	2021-07-22	8	Лазерная техника и лазерные технологии	0	Математика,Физика,Русский язык	80,89,80	1	1
202106759	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	78,88,84	1	1
202106759	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	78,88,84	1	1
202106759	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	78,88,84	1	1
202106617	2021-07-22	24	Менеджмент	0	Математика,Обществознание,Русский язык	50,51,76	1	2
202107378	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	72,68,61	1	1
202107378	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	72,68,61	1	1
202107378	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	72,68,61	1	1
202107378	2021-07-22	17	Техносферная безопасность	0	Математика,Информатика и ИКТ,Русский язык	72,68,61	1	2
202107378	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	72,68,61	1	1
202106307	2021-07-22	34	Навигационно-баллистическое обеспечение применения космической техники	0	Математика,Физика,Русский язык	70,61,71	1	1
202106307	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	70,61,71	1	1
202106307	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	70,61,71	1	1
202106307	2021-07-22	27	Радиоэлектронные системы и комплексы	0	Математика,Физика,Русский язык	70,61,71	1	1
202107482	2021-07-22	23	Экономика	0	Математика,Обществознание,Русский язык	76,62,86	1	2
202107482	2021-07-22	24	Менеджмент	0	Математика,Обществознание,Русский язык	76,62,86	1	2
202107482	2021-07-22	25	Управление персоналом	0	Математика,Обществознание,Русский язык	76,62,86	1	2
202107482	2021-07-22	26	Фундаментальная и прикладная лингвистика	0	Иностранный язык,Математика,Русский язык	70,76,86	1	2
202107482	2021-07-22	62	Реклама и связи с общественностью	0	Русский язык,Обществознание,Иностранный язык	86,62,70	1	2
202103318	2021-07-22	13	Прикладная механика	1	Математика,Физика,Русский язык	72,82,71	1	1
202103318	2021-07-22	22	Управление в технических системах	0	Математика,Физика,Русский язык	72,82,71	1	1
202107481	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	1
202107481	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	1
202107481	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	1
202107481	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	2
202107481	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	2
202107481	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	2
202107481	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	1
202107481	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	72,73,76	1	2
202105815	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	80,88,94	1	1
202105815	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	80,88,94	1	1
202105815	2021-07-22	3	Программная инженерия	1	Математика,Информатика и ИКТ,Русский язык	80,88,94	1	1
202107487	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	1
202107487	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	1
202107487	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	1
202107487	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	2
202107487	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	2
202107487	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	90,85,76	1	2
202106412	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	72,57,70	1	1
202106412	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	72,57,70	1	1
202106412	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	72,57,70	1	1
202107002	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	76,85,71	1	2
202107002	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	76,85,71	1	2
202107002	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	76,85,71	1	2
202107002	2021-07-22	17	Техносферная безопасность	0	Математика,Информатика и ИКТ,Русский язык	76,85,71	1	2
202107002	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	76,85,71	1	1
202104914	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	50,48,67	1	2
202104914	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	50,48,67	1	2
202104914	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	50,48,67	1	2
202104914	2021-07-22	26	Фундаментальная и прикладная лингвистика	0	Иностранный язык,Математика,Русский язык	55,50,67	1	2
202104914	2021-07-22	7	Фотоника и оптоинформатика	0	Математика,Информатика и ИКТ,Русский язык	50,48,67	1	1
202104733	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	45,53,67	1	1
202104733	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	45,53,67	1	1
202104733	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	45,53,67	1	1
202104733	2021-07-22	6	Оптотехника	0	Математика,Физика,Русский язык	45,53,67	1	1
202107207	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	86,59,88	1	1
202107207	2021-07-22	10	Энергетическое машиностроение	0	Математика,Физика,Русский язык	86,59,88	1	1
202107207	2021-07-22	11	Машиностроение	0	Математика,Физика,Русский язык	86,59,88	1	1
202107207	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	86,59,88	1	1
202107207	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	86,59,88	1	1
202107313	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	76,88,92	1	1
202107313	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	76,88,92	1	1
202107313	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	76,88,92	1	1
202107411	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	39,42,62	1	1
202107411	2021-07-22	34	Навигационно-баллистическое обеспечение применения космической техники	0	Математика,Физика,Русский язык	39,42,62	1	1
202107411	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	39,42,62	1	1
202107411	2021-07-22	37	Специальные организационно-технические системы	0	Математика,Физика,Русский язык	39,42,62	1	1
202107411	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	39,42,62	1	1
202107496	2021-07-22	4	Радиотехника	0	Математика,Информатика и ИКТ,Русский язык	50,55,82	1	1
202107496	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	50,55,82	1	1
202107496	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	50,55,82	1	1
202107496	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	50,55,82	1	1
202107496	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	50,55,82	1	1
202107045	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	74,59,60	1	1
202107045	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	74,59,60	1	1
202107045	2021-07-22	15	Конструкторско-технологическое обеспечение машиностроительных производств	0	Математика,Физика,Русский язык	74,59,60	1	1
202107045	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	74,59,60	1	1
202107045	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	74,59,60	1	1
202107497	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	45,48,46	1	1
202107497	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	45,48,46	1	1
202106388	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	72,78,96	1	1
202106388	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	72,78,96	1	1
202106388	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	72,78,96	1	1
202107072	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	62,40,67	1	1
202107072	2021-07-22	5	Приборостроение	0	Математика,Физика,Русский язык	62,40,67	1	1
202107072	2021-07-22	22	Управление в технических системах	0	Математика,Физика,Русский язык	62,40,67	1	1
202107499	2021-07-22	16	Мехатроника и робототехника	0	Математика,Физика,Русский язык	80,70,73	1	1
202107499	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	80,85,73	1	1
202107499	2021-07-22	18	Ракетные комплексы и космонавтика	1	Математика,Физика,Русский язык	80,70,73	1	1
202107499	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	80,85,73	1	1
202107499	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	80,85,73	1	1
202105769	2021-07-22	11	Машиностроение	0	Математика,Физика,Русский язык	62,72,66	1	1
202105769	2021-07-22	13	Прикладная механика	0	Математика,Физика,Русский язык	62,72,66	1	1
202105769	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	62,72,66	1	1
202105769	2021-07-22	18	Ракетные комплексы и космонавтика	0	Математика,Физика,Русский язык	62,72,66	1	1
202104031	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	56,55,65	1	1
202104031	2021-07-22	19	Баллистика и гидроаэродинамика	0	Математика,Физика,Русский язык	56,55,65	1	1
202104031	2021-07-22	9	Теплоэнергетика и теплотехника	0	Математика,Физика,Русский язык	56,55,65	1	2
202104031	2021-07-22	32	Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов	0	Математика,Физика,Русский язык	56,55,65	1	2
202104031	2021-07-22	20	Двигатели летательных аппаратов	0	Математика,Физика,Русский язык	56,55,65	1	2
202107469	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	80,78,92	1	1
202107469	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	80,78,92	1	1
202107469	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	80,78,92	1	1
202107469	2021-07-22	35	Интегрированные системы летательных аппаратов	0	Математика,Информатика и ИКТ,Русский язык	80,78,92	1	1
202107469	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	80,78,92	1	1
202107493	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	74,80,84	1	1
202107493	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	74,80,84	1	1
202107493	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	74,80,84	1	1
202107493	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	74,80,84	1	1
202107493	2021-07-22	4	Радиотехника	0	Математика,Информатика и ИКТ,Русский язык	74,80,84	1	1
202106134	2021-07-22	23	Экономика	0	Математика,Обществознание,Русский язык	62,68,72	1	2
202106134	2021-07-22	62	Реклама и связи с общественностью	0	Русский язык,Обществознание,Иностранный язык	72,68,67	1	2
202106134	2021-07-22	39	Перевод и переводоведение	0	Иностранный язык,Обществознание,Русский язык	67,68,72	1	2
202106134	2021-07-22	24	Менеджмент	0	Математика,Обществознание,Русский язык	62,68,72	1	2
202106753	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,60,71	1	1
202106753	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	68,60,71	1	1
202106753	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	68,60,71	1	2
202106881	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	74,51,80	1	1
202106881	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	74,51,80	1	2
202103199	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	56,52,61	1	1
202103199	2021-07-22	15	Конструкторско-технологическое обеспечение машиностроительных производств	0	Математика,Физика,Русский язык	56,52,61	1	1
202103199	2021-07-22	12	Технологические машины и оборудование	0	Математика,Физика,Русский язык	56,52,61	1	1
202103199	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	56,52,61	1	1
202103199	2021-07-22	34	Навигационно-баллистическое обеспечение применения космической техники	0	Математика,Физика,Русский язык	56,52,61	1	1
202107364	2021-07-22	30	Боеприпасы и взрыватели	0	Математика,Физика,Русский язык	68,51,54	1	1
202107364	2021-07-22	31	Стрелково-пушечное, артиллерийское и ракетное оружие	0	Математика,Физика,Русский язык	68,51,54	1	1
202107364	2021-07-22	33	Проектирование авиационных и ракетных двигателей	0	Математика,Физика,Русский язык	68,51,54	1	1
202105475	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	84,83,94	1	1
202105475	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	84,83,94	1	1
202105475	2021-07-22	3	Программная инженерия	0	Математика,Информатика и ИКТ,Русский язык	84,83,94	1	1
202105475	2021-07-22	4	Радиотехника	0	Математика,Информатика и ИКТ,Русский язык	84,83,94	1	1
202105475	2021-07-22	36	Системы управления летательными аппаратами	0	Математика,Информатика и ИКТ,Русский язык	84,83,94	1	1
202106896	2021-07-22	1	Информатика и вычислительная техника	0	Математика,Информатика и ИКТ,Русский язык	80,75,90	1	1
202106896	2021-07-22	2	Информационные системы и технологии	0	Математика,Информатика и ИКТ,Русский язык	80,75,90	1	1
