abiturient_id,status,add_time,id,name,true,ex,point,eduform_id,fintype_id
202103930,0,2021-07-11,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","72,72,73",1,1
202103930,0,2021-07-11,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","72,72,73",1,1
202103930,0,2021-07-11,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","72,72,73",1,1
202103930,0,2021-07-11,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","72,72,73",1,1
202104071,1,2021-07-11,11,Машиностроение,1,"Математика,Физика,Русский язык","80,59,67",2,2
202104935,1,2021-07-13,17,"Техносферная безопасность",0,"Математика,Информатика и ИКТ,Русский язык","45,45,67",1,2
202104935,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,45,67",1,2
202104935,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,45,67",1,2
202101480,1,2021-07-13,11,Машиностроение,1,"Математика,Физика,Русский язык","86,68,55",2,2
202102777,1,2021-07-11,39,"Перевод и переводоведение",0,"Иностранный язык,Обществознание,Русский язык","77,68,72",1,2
202102777,1,2021-07-11,62,"Реклама и связи с общественностью",0,"Русский язык,Обществознание,Иностранный язык","72,68,77",1,2
202104706,1,2021-07-13,62,"Реклама и связи с общественностью",0,"Русский язык,Обществознание,Иностранный язык","72,54,51",1,2
202104706,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","51,54,72",1,2
202104706,1,2021-07-13,62,"Реклама и связи с общественностью",1,"Русский язык,Обществознание,Иностранный язык","72,54,51",2,2
202102793,1,2021-07-11,21,"Стандартизация и метрология",1,"Математика,Физика,Русский язык","68,83,88",1,1
202100658,1,2021-07-13,62,"Реклама и связи с общественностью",0,"Русский язык,Обществознание,Иностранный язык","86,71,86",1,2
202100658,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","86,71,86",1,2
202103273,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202103273,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202103273,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202103953,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,45,48",1,1
202103953,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,45,48",1,1
202104535,1,2021-07-11,26,"Фундаментальная и прикладная лингвистика",1,"Иностранный язык,Математика,Русский язык","77,70,86",1,2
202100297,0,2021-07-11,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","94,71,71",1,2
202100115,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","56,48,64",1,2
202100115,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","56,48,64",1,1
202100115,1,2021-07-13,2,"Информационные системы и технологии",1,"Математика,Информатика и ИКТ,Русский язык","56,48,64",1,2
202100115,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","56,48,64",1,1
202101050,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","76,57,84",1,2
202102125,0,2021-07-11,37,"Специальные организационно-технические системы",1,"Математика,Физика,Русский язык","62,61,72",1,1
202102125,0,2021-07-11,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","62,61,72",1,1
202102125,0,2021-07-11,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","62,61,72",1,1
202105086,0,2021-07-13,25,"Управление персоналом",0,"Математика,Обществознание,Русский язык","76,45,49",1,2
202105086,0,2021-07-13,24,Менеджмент,0,"Математика,Обществознание,Русский язык","76,45,49",1,2
202105086,0,2021-07-13,23,Экономика,0,"Математика,Обществознание,Русский язык","76,45,49",1,2
202104941,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,2
202104941,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,1
202104941,1,2021-07-13,26,"Фундаментальная и прикладная лингвистика",1,"Иностранный язык,Математика,Русский язык","74,39,82",1,2
202104941,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,2
202104941,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,1
202104941,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,2
202104941,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","39,55,82",1,1
202104007,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","66,55,66",1,2
202104007,1,2021-07-13,62,"Реклама и связи с общественностью",0,"Русский язык,Обществознание,Иностранный язык","66,55,66",1,2
202100657,1,2021-07-12,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","39,54,69",1,2
202100657,1,2021-07-12,16,"Мехатроника и робототехника",1,"Математика,Физика,Русский язык","39,54,69",1,2
202103383,0,2021-07-12,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","62,53,73",1,1
202103383,0,2021-07-12,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","62,53,73",1,1
202103383,0,2021-07-12,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","62,53,73",1,1
202103383,0,2021-07-12,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","62,53,73",1,1
202103383,0,2021-07-12,19,"Баллистика и гидроаэродинамика",1,"Математика,Физика,Русский язык","62,53,73",1,1
202104226,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,1
202104226,0,2021-07-12,7,"Фотоника и оптоинформатика",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,1
202104226,0,2021-07-12,4,Радиотехника,0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,1
202104226,0,2021-07-12,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,2
202104226,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,2
202104226,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,1
202104226,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,2
202104226,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,60,88",1,1
202101557,1,2021-07-12,22,"Управление в технических системах",0,"Математика,Физика,Русский язык","76,58,80",1,1
202101557,1,2021-07-12,15,"Конструкторско-технологическое обеспечение машиностроительных производств",1,"Математика,Физика,Русский язык","76,58,80",1,1
202105000,1,2021-07-13,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","45,46,61",2,2
202105000,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","45,46,61",1,2
202102997,0,2021-07-11,26,"Фундаментальная и прикладная лингвистика",0,"Иностранный язык,Математика,Русский язык","54,45,61",1,2
202103569,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","70,80,92",1,1
202103569,1,2021-07-13,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","70,80,92",1,1
202103569,1,2021-07-13,36,"Системы управления летательными аппаратами",1,"Математика,Информатика и ИКТ,Русский язык","70,80,92",1,1
202100017,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","75,79,90",1,2
202103220,1,2021-07-11,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","56,70,90",1,2
202103220,1,2021-07-11,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","56,70,90",1,2
202104837,0,2021-07-12,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","68,73,67",1,2
202104837,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","68,73,67",1,1
202104837,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","68,73,67",1,2
202104837,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","68,73,67",1,1
202104596,1,2021-07-12,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","54,57,57",1,2
202100395,1,2021-07-13,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","56,53,65",1,1
202100395,1,2021-07-13,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","56,53,65",1,1
202100395,1,2021-07-13,11,Машиностроение,0,"Математика,Физика,Русский язык","56,53,65",1,1
202104113,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,0,69",1,1
202104113,0,2021-07-12,11,Машиностроение,0,"Математика,Физика,Русский язык","45,45,69",1,1
202104113,0,2021-07-12,21,"Стандартизация и метрология",0,"Математика,Физика,Русский язык","45,45,69",1,1
202104113,0,2021-07-12,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","45,45,69",1,1
202105133,1,2021-07-13,21,"Стандартизация и метрология",0,"Математика,Физика,Русский язык","62,48,90",1,1
202105133,1,2021-07-13,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","62,48,90",1,1
202105133,1,2021-07-13,34,"Навигационно-баллистическое обеспечение применения космической техники",1,"Математика,Физика,Русский язык","62,48,90",1,1
202105133,1,2021-07-13,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","62,48,90",1,1
202105133,1,2021-07-13,5,Приборостроение,0,"Математика,Физика,Русский язык","62,48,90",1,1
202100251,1,2021-07-13,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","56,57,71",1,1
202100251,1,2021-07-13,13,"Прикладная механика",0,"Математика,Физика,Русский язык","56,57,71",1,1
202100251,1,2021-07-13,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","56,57,71",1,1
202100251,1,2021-07-13,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","56,57,71",1,1
202100118,1,2021-07-11,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","80,74,76",1,1
202104983,0,2021-07-13,30,"Боеприпасы и взрыватели",1,"Математика,Физика,Русский язык","62,59,71",1,1
202104983,0,2021-07-13,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","62,59,71",1,1
202104841,1,2021-07-12,11,Машиностроение,1,"Математика,Физика,Русский язык","68,44,44",2,2
202104130,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,60,86",1,1
202104130,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,60,86",1,1
202104130,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,60,86",1,1
202103996,1,2021-07-10,26,"Фундаментальная и прикладная лингвистика",1,"Иностранный язык,Математика,Русский язык","84,68,87",1,2
202101343,1,2021-07-11,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","86,93,82",1,1
202101343,1,2021-07-11,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","86,93,82",1,1
202101343,1,2021-07-11,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","86,93,82",1,1
202103938,0,2021-07-13,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","76,78,92",1,1
202103938,0,2021-07-13,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","76,78,92",1,1
202103938,0,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","76,78,92",1,1
202103938,0,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","76,78,92",1,1
202102301,0,2021-07-13,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,1
202102301,0,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,1
202102301,0,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,2
202102301,0,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,1
202102301,0,2021-07-13,1,"Информатика и вычислительная техника",1,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,2
202102301,0,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,58,76",1,1
202104499,1,2021-07-11,6,Оптотехника,0,"Математика,Физика,Русский язык","84,78,80",1,1
202104499,1,2021-07-11,16,"Мехатроника и робототехника",1,"Математика,Физика,Русский язык","84,78,80",1,1
202104499,1,2021-07-11,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","84,78,80",1,1
202104499,1,2021-07-11,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","84,78,80",1,1
202104499,1,2021-07-11,5,Приборостроение,0,"Математика,Физика,Русский язык","84,78,80",1,1
202104093,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,70,71",1,1
202104093,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","45,70,71",1,1
202100522,0,2021-07-13,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","70,80,72",1,1
202100522,0,2021-07-13,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","70,80,72",1,1
202100522,0,2021-07-13,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,"Математика,Физика,Русский язык","70,80,72",1,1
202100522,0,2021-07-13,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","70,80,72",1,1
202100522,0,2021-07-13,9,"Теплоэнергетика и теплотехника",1,"Математика,Физика,Русский язык","70,80,72",1,1
202105166,1,2021-07-13,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","78,70,86",1,1
202105166,1,2021-07-13,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","78,70,86",1,1
202105166,1,2021-07-13,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","78,70,86",1,1
202101193,1,2021-07-13,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","78,60,84",1,1
202101193,1,2021-07-13,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","78,60,84",1,1
202101193,1,2021-07-13,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","78,60,84",1,1
202101193,1,2021-07-13,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","78,60,84",1,1
202101193,1,2021-07-13,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",1,"Математика,Физика,Русский язык","78,60,84",1,1
202101858,1,2021-07-12,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","78,76,84",1,1
202101858,1,2021-07-12,31,"Стрелково-пушечное, артиллерийское и ракетное оружие",1,"Математика,Физика,Русский язык","78,76,84",1,1
202101858,1,2021-07-12,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","78,76,84",1,1
202102824,0,2021-07-12,39,"Перевод и переводоведение",0,"Иностранный язык,Обществознание,Русский язык","63,45,51",1,2
202101666,0,2021-07-12,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","50,46,55",1,1
202101666,0,2021-07-12,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","50,46,55",1,1
202101666,0,2021-07-12,11,Машиностроение,0,"Математика,Физика,Русский язык","50,46,55",1,1
202101666,0,2021-07-12,5,Приборостроение,0,"Математика,Физика,Русский язык","50,46,55",1,1
202101666,0,2021-07-12,9,"Теплоэнергетика и теплотехника",0,"Математика,Физика,Русский язык","50,46,55",1,2
202104738,1,2021-07-12,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","72,52,73",1,1
202104738,1,2021-07-12,11,Машиностроение,0,"Математика,Физика,Русский язык","72,52,73",1,1
202104738,1,2021-07-12,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","72,52,73",1,1
202104738,1,2021-07-12,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","72,52,73",1,1
202104738,1,2021-07-12,37,"Специальные организационно-технические системы",1,"Математика,Физика,Русский язык","72,52,73",1,1
202104501,1,2021-07-11,11,Машиностроение,0,"Математика,Физика,Русский язык","62,72,84",1,1
202104501,1,2021-07-11,33,"Проектирование авиационных и ракетных двигателей",1,"Математика,Физика,Русский язык","62,72,84",1,1
202104501,1,2021-07-11,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","62,72,84",1,1
202104501,1,2021-07-11,32,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,"Математика,Физика,Русский язык","62,72,84",1,1
202104501,1,2021-07-11,10,"Энергетическое машиностроение",0,"Математика,Физика,Русский язык","62,72,84",1,1
202105013,1,2021-07-13,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","72,64,82",1,2
202105013,1,2021-07-13,27,"Радиоэлектронные системы и комплексы",0,"Математика,Физика,Русский язык","72,64,82",1,2
202105013,1,2021-07-13,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","72,64,82",1,2
202105013,1,2021-07-13,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","72,64,82",1,2
202105013,1,2021-07-13,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","72,64,82",1,2
202105013,1,2021-07-13,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","72,64,82",1,1
202105013,1,2021-07-13,27,"Радиоэлектронные системы и комплексы",1,"Математика,Физика,Русский язык","72,64,82",1,1
202105013,1,2021-07-13,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","72,64,82",1,1
202105013,1,2021-07-13,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","72,64,82",1,1
202105013,1,2021-07-13,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","72,64,82",1,1
202100297,1,2021-07-11,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","94,71,71",1,2
202101245,1,2021-07-13,12,"Технологические машины и оборудование",0,"Математика,Физика,Русский язык","72,54,78",1,1
202101245,1,2021-07-13,6,Оптотехника,0,"Математика,Физика,Русский язык","72,54,78",1,1
202101245,1,2021-07-13,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","72,54,78",1,1
202103472,0,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,2
202103472,0,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,1
202103472,0,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,2
202103472,0,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,1
202103472,0,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,2
202103472,0,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,85,82",1,1
202102852,0,2021-07-12,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202102852,0,2021-07-12,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,1
202102852,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,1
202102852,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,1
202102852,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,1
202102852,0,2021-07-12,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202102852,0,2021-07-12,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,1
202102852,0,2021-07-12,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202102852,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202102852,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","45,58,66",1,2
202102170,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","72,78,86",1,1
202102170,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","72,78,86",1,1
202102170,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","72,78,86",1,1
202101952,1,2021-07-11,33,"Проектирование авиационных и ракетных двигателей",1,"Математика,Физика,Русский язык","74,64,78",1,1
202101952,1,2021-07-11,6,Оптотехника,0,"Математика,Физика,Русский язык","74,64,78",1,1
202101952,1,2021-07-11,5,Приборостроение,0,"Математика,Физика,Русский язык","74,64,78",1,1
202103112,0,2021-07-12,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","56,68,82",1,1
202103112,0,2021-07-12,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","56,62,82",1,1
202103112,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","56,68,82",1,1
202103112,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","56,68,82",1,1
202103112,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","56,68,82",1,1
202104060,1,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","82,83,92",1,1
202104060,1,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","82,83,92",1,1
202104060,1,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","82,83,92",1,1
202103769,0,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,83,78",1,1
202103769,0,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","62,83,78",1,1
202104397,0,2021-07-10,5,Приборостроение,0,"Математика,Физика,Русский язык","68,42,94",1,1
202104397,0,2021-07-10,16,"Мехатроника и робототехника",0,"Математика,Физика,Русский язык","68,42,94",1,1
202104397,0,2021-07-10,22,"Управление в технических системах",0,"Математика,Физика,Русский язык","68,42,94",1,1
202104397,0,2021-07-10,37,"Специальные организационно-технические системы",0,"Математика,Физика,Русский язык","68,42,94",1,1
202100076,1,2021-07-13,18,"Ракетные комплексы и космонавтика",1,"Математика,Физика,Русский язык","68,68,67",1,1
202100076,1,2021-07-13,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","68,68,67",1,1
202100076,1,2021-07-13,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","68,68,67",1,1
202104544,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","88,83,86",1,2
202104544,1,2021-07-13,2,"Информационные системы и технологии",1,"Математика,Информатика и ИКТ,Русский язык","88,83,86",1,1
202103598,1,2021-07-13,39,"Перевод и переводоведение",1,"Иностранный язык,Обществознание,Русский язык","92,62,72",1,2
202100914,1,2021-07-13,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","86,93,94",1,1
202100914,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","86,93,94",1,1
202100914,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","86,93,94",1,1
202100576,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","62,78,69",1,1
202101852,0,2021-07-10,30,"Боеприпасы и взрыватели",0,"Математика,Физика,Русский язык","72,58,82",1,1
202101852,0,2021-07-10,34,"Навигационно-баллистическое обеспечение применения космической техники",0,"Математика,Физика,Русский язык","72,58,82",1,1
202101852,0,2021-07-10,18,"Ракетные комплексы и космонавтика",0,"Математика,Физика,Русский язык","72,58,82",1,1
202101852,0,2021-07-10,33,"Проектирование авиационных и ракетных двигателей",0,"Математика,Физика,Русский язык","72,58,82",1,1
202101852,0,2021-07-10,20,"Двигатели летательных аппаратов",0,"Математика,Физика,Русский язык","72,58,82",1,1
202103506,0,2021-07-12,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","80,85,92",1,1
202103506,0,2021-07-12,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","80,85,92",1,1
202103506,0,2021-07-12,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","80,85,92",1,1
202100183,1,2021-07-12,8,"Лазерная техника и лазерные технологии",0,"Математика,Физика,Русский язык","62,48,90",1,1
202100183,1,2021-07-12,15,"Конструкторско-технологическое обеспечение машиностроительных производств",0,"Математика,Физика,Русский язык","62,48,90",1,1
202100183,1,2021-07-12,21,"Стандартизация и метрология",0,"Математика,Физика,Русский язык","62,48,90",1,1
202100183,1,2021-07-12,6,Оптотехника,0,"Математика,Физика,Русский язык","62,48,90",1,1
202100183,1,2021-07-12,5,Приборостроение,1,"Математика,Физика,Русский язык","62,48,90",1,1
202101592,1,2021-07-13,36,"Системы управления летательными аппаратами",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,1
202101592,1,2021-07-13,35,"Интегрированные системы летательных аппаратов",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,1
202101592,1,2021-07-13,3,"Программная инженерия",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,1
202101592,1,2021-07-13,3,"Программная инженерия",1,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,2
202101592,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,1
202101592,1,2021-07-13,2,"Информационные системы и технологии",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,2
202101592,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,1
202101592,1,2021-07-13,1,"Информатика и вычислительная техника",0,"Математика,Информатика и ИКТ,Русский язык","50,45,76",1,2
